1,3,"enp0s10",1658408920.370746,"1.5.5 (417daa7 - Jul 15 2022 20:33:42)","1.7.3 (92ce3808)"
999,3,"enp0s10",1658408921.924571,"int",14,"10.0.0.11","10.0.1.11",446,868,6,0,0,1,1
999,3,"enp0s10",1658408922.024724,"int",15,"10.0.0.11","10.0.1.11",290,2299,7,0,0,4,1
999,3,"enp0s10",1658408922.124834,"int",16,"10.0.0.11","10.0.1.11",1756,13942,11,0,0,30,1
999,3,"enp0s10",1658408922.225182,"int",17,"10.0.0.11","10.0.1.11",2259,12420,10,1,0,32,1
999,3,"enp0s10",1658408922.225182,"int",17,"10.0.0.12","10.0.1.12",579,998,7,0,0,1,0
999,3,"enp0s10",1658408922.325319,"int",18,"10.0.0.11","10.0.1.11",1884,13942,11,0,0,37,1
999,3,"enp0s10",1658408922.325319,"int",18,"10.0.0.12","10.0.1.12",542,2169,6,0,0,3,0
999,3,"enp0s10",1658408922.425384,"int",19,"10.0.0.11","10.0.1.11",1839,13942,11,0,0,36,1
999,3,"enp0s10",1658408922.425384,"int",19,"10.0.0.12","10.0.1.12",1504,12420,10,0,0,28,0
999,3,"enp0s10",1658408922.525449,"int",20,"10.0.0.11","10.0.1.11",1046,13942,11,0,0,29,1
999,3,"enp0s10",1658408922.525449,"int",20,"10.0.0.12","10.0.1.12",1578,13942,11,0,0,34,0
999,3,"enp0s10",1658408922.625534,"int",21,"10.0.0.11","10.0.1.11",1633,13942,11,0,0,21,1
999,3,"enp0s10",1658408922.625534,"int",21,"10.0.0.12","10.0.1.12",1810,13942,11,0,0,33,0
999,3,"enp0s10",1658408922.725542,"int",22,"10.0.0.11","10.0.1.11",1932,13942,11,0,0,42,1
999,3,"enp0s10",1658408922.725542,"int",22,"10.0.0.12","10.0.1.12",2580,13942,11,0,0,40,0
999,3,"enp0s10",1658408922.825765,"int",23,"10.0.0.11","10.0.1.11",1478,13942,11,0,0,35,1
999,3,"enp0s10",1658408922.825765,"int",23,"10.0.0.12","10.0.1.12",2526,13942,11,0,0,38,0
999,3,"enp0s10",1658408922.926115,"int",24,"10.0.0.11","10.0.1.11",2085,13942,11,1,0,43,1
999,3,"enp0s10",1658408922.926115,"int",24,"10.0.0.12","10.0.1.12",1929,13942,11,0,0,37,0
999,3,"enp0s10",1658408923.026209,"int",25,"10.0.0.11","10.0.1.11",2640,13942,11,1,0,45,1
999,3,"enp0s10",1658408923.026209,"int",25,"10.0.0.12","10.0.1.12",1973,13942,11,0,0,33,0
999,3,"enp0s10",1658408923.126358,"int",26,"10.0.0.11","10.0.1.11",1292,13942,11,0,0,35,1
999,3,"enp0s10",1658408923.126358,"int",26,"10.0.0.12","10.0.1.12",1398,13942,11,0,0,30,0
999,3,"enp0s10",1658408923.226460,"int",27,"10.0.0.11","10.0.1.11",2038,13942,11,0,0,34,1
999,3,"enp0s10",1658408923.226460,"int",27,"10.0.0.12","10.0.1.12",2578,13942,11,0,0,32,0
999,3,"enp0s10",1658408923.326517,"int",28,"10.0.0.11","10.0.1.11",1701,13942,11,1,0,37,1
999,3,"enp0s10",1658408923.326517,"int",28,"10.0.0.12","10.0.1.12",1707,13942,11,0,0,37,0
999,3,"enp0s10",1658408923.426782,"int",29,"10.0.0.11","10.0.1.11",1486,13942,11,0,0,38,1
999,3,"enp0s10",1658408923.426782,"int",29,"10.0.0.12","10.0.1.12",1431,13942,11,0,0,39,0
999,3,"enp0s10",1658408923.527086,"int",30,"10.0.0.11","10.0.1.11",1000,13942,11,0,0,30,1
999,3,"enp0s10",1658408923.527086,"int",30,"10.0.0.12","10.0.1.12",1825,13942,11,0,0,29,0
999,3,"enp0s10",1658408923.627200,"int",31,"10.0.0.11","10.0.1.11",2226,12420,10,0,0,31,1
999,3,"enp0s10",1658408923.627200,"int",31,"10.0.0.12","10.0.1.12",2430,13942,11,0,0,36,0
999,3,"enp0s10",1658408923.727355,"int",32,"10.0.0.11","10.0.1.11",2129,13942,11,1,0,33,1
999,3,"enp0s10",1658408923.727355,"int",32,"10.0.0.12","10.0.1.12",2302,13942,11,0,0,36,0
999,3,"enp0s10",1658408923.827422,"int",33,"10.0.0.11","10.0.1.11",1869,13942,11,0,0,32,1
999,3,"enp0s10",1658408923.827422,"int",33,"10.0.0.12","10.0.1.12",1436,12420,10,0,0,30,0
999,3,"enp0s10",1658408923.927452,"int",34,"10.0.0.11","10.0.1.11",1937,13942,11,0,0,35,1
999,3,"enp0s10",1658408923.927452,"int",34,"10.0.0.12","10.0.1.12",2007,15464,12,0,0,47,0
999,3,"enp0s10",1658408924.027664,"int",35,"10.0.0.11","10.0.1.11",1917,13942,11,0,0,36,1
999,3,"enp0s10",1658408924.027664,"int",35,"10.0.0.12","10.0.1.12",1213,12420,10,0,0,25,0
999,3,"enp0s10",1658408924.127866,"int",36,"10.0.0.11","10.0.1.11",1370,13942,11,0,0,38,1
999,3,"enp0s10",1658408924.127866,"int",36,"10.0.0.12","10.0.1.12",1174,13942,11,0,0,32,0
999,3,"enp0s10",1658408924.228040,"int",37,"10.0.0.11","10.0.1.11",1792,13942,11,0,0,35,1
999,3,"enp0s10",1658408924.228040,"int",37,"10.0.0.12","10.0.1.12",1971,13942,11,0,0,39,0
999,3,"enp0s10",1658408924.328231,"int",38,"10.0.0.11","10.0.1.11",1945,13942,11,0,0,37,1
999,3,"enp0s10",1658408924.328231,"int",38,"10.0.0.12","10.0.1.12",1956,13942,11,0,0,34,0
999,3,"enp0s10",1658408924.428552,"int",39,"10.0.0.11","10.0.1.11",1303,13942,11,0,0,36,1
999,3,"enp0s10",1658408924.428552,"int",39,"10.0.0.12","10.0.1.12",1297,13942,11,0,0,41,0
999,3,"enp0s10",1658408924.528673,"int",40,"10.0.0.11","10.0.1.11",2143,13942,11,1,0,39,1
999,3,"enp0s10",1658408924.528673,"int",40,"10.0.0.12","10.0.1.12",1841,13942,11,0,0,36,0
999,3,"enp0s10",1658408924.628742,"int",41,"10.0.0.11","10.0.1.11",1164,13942,11,0,0,34,1
