1,3,"enp0s10",1658438508.161447,"1.5.5 (417daa7 - Jul 15 2022 20:33:42)","1.7.3 (92ce3808)"
999,3,"enp0s10",1658438508.460641,"int",1,"10.0.0.11","10.0.1.11",1037,1510,1,0,0,0,1,0,0,2
999,3,"enp0s10",1658438509.460940,"int",2,"10.0.0.11","10.0.1.11",2924,556934,377,0,0,1949,1,0,12,2
999,3,"enp0s10",1658438509.460940,"int",2,"10.0.0.11","10.0.1.11",5683,128164,86,86,0,927,1,0,1,3
999,3,"enp0s10",1658438510.461040,"int",3,"10.0.0.12","10.0.1.12",11146,299698,210,0,0,2360,0,0,0,0
999,3,"enp0s10",1658438510.461040,"int",3,"10.0.0.12","10.0.1.12",20148,114836,78,0,0,1070,0,0,0,0
999,3,"enp0s10",1658438510.461040,"int",3,"10.0.0.11","10.0.1.11",2004,699291,483,0,0,3447,1,1,30,2
999,3,"enp0s10",1658438510.461040,"int",3,"10.0.0.11","10.0.1.11",7511,354976,240,240,0,3806,1,1,29,3
999,3,"enp0s10",1658438511.461186,"int",4,"10.0.0.12","10.0.1.12",12673,512724,340,0,0,2660,0,0,0,0
999,3,"enp0s10",1658438511.461186,"int",4,"10.0.0.12","10.0.1.12",19018,379010,251,0,0,2067,0,0,0,0
999,3,"enp0s10",1658438511.461186,"int",4,"10.0.0.11","10.0.1.11",1741,855192,568,0,0,6678,1,0,86,2
999,3,"enp0s10",1658438511.461186,"int",4,"10.0.0.11","10.0.1.11",2284,574634,383,383,0,4764,1,0,74,3
999,3,"enp0s10",1658438512.461525,"int",5,"10.0.0.12","10.0.1.12",3937,545110,361,0,0,717,0,0,0,0
999,3,"enp0s10",1658438512.461525,"int",5,"10.0.0.12","10.0.1.12",9196,209890,139,0,0,402,0,0,0,0
999,3,"enp0s10",1658438512.461525,"int",5,"10.0.0.11","10.0.1.11",1369,769266,511,0,0,2056,1,0,99,2
999,3,"enp0s10",1658438512.461525,"int",5,"10.0.0.11","10.0.1.11",1644,490778,329,329,0,1608,1,0,70,3
200,3,"enp0s10",1658438513.461664,10196,9,10051,0,8930125,0
999,3,"enp0s10",1658438513.461762,"int",6,"10.0.0.12","10.0.1.12",5577,570780,378,0,0,1184,0,0,0,0
999,3,"enp0s10",1658438513.461762,"int",6,"10.0.0.12","10.0.1.12",13266,197810,131,0,0,622,0,0,0,0
999,3,"enp0s10",1658438513.461762,"int",6,"10.0.0.11","10.0.1.11",1605,895418,597,0,0,3005,1,0,95,2
999,3,"enp0s10",1658438513.461762,"int",6,"10.0.0.11","10.0.1.11",2106,487104,324,324,0,2048,1,0,57,3
999,3,"enp0s10",1658438514.462077,"int",7,"10.0.0.12","10.0.1.12",5848,730840,484,0,0,1626,0,0,0,0
999,3,"enp0s10",1658438514.462077,"int",7,"10.0.0.12","10.0.1.12",18670,179690,119,0,0,722,0,0,0,0
999,3,"enp0s10",1658438514.462077,"int",7,"10.0.0.11","10.0.1.11",1580,877898,585,0,0,3796,1,0,93,2
999,3,"enp0s10",1658438514.462077,"int",7,"10.0.0.11","10.0.1.11",1936,564588,374,374,0,2906,1,0,79,3
999,3,"enp0s10",1658438515.462160,"int",8,"10.0.0.12","10.0.1.12",6673,694600,460,0,0,1991,0,0,0,0
999,3,"enp0s10",1658438515.462160,"int",8,"10.0.0.12","10.0.1.12",16655,221970,147,0,0,941,0,0,0,0
999,3,"enp0s10",1658438515.462160,"int",8,"10.0.0.11","10.0.1.11",1471,809796,544,0,0,3784,1,0,104,2
999,3,"enp0s10",1658438515.462160,"int",8,"10.0.0.11","10.0.1.11",1933,489202,327,327,0,2582,1,0,49,3
999,3,"enp0s10",1658438516.462386,"int",9,"10.0.0.12","10.0.1.12",7770,542090,359,0,0,1326,0,0,0,0
999,3,"enp0s10",1658438516.462386,"int",9,"10.0.0.12","10.0.1.12",14049,202340,134,0,0,624,0,0,0,0
999,3,"enp0s10",1658438516.462386,"int",9,"10.0.0.11","10.0.1.11",1686,888072,590,0,0,3629,1,0,106,2
999,3,"enp0s10",1658438516.462386,"int",9,"10.0.0.11","10.0.1.11",1885,528180,354,354,0,2282,1,0,67,3
999,3,"enp0s10",1658438517.463022,"int",10,"10.0.0.12","10.0.1.12",4909,674970,447,0,0,1349,0,0,0,0
999,3,"enp0s10",1658438517.463022,"int",10,"10.0.0.12","10.0.1.12",12610,193280,128,0,0,570,0,0,0,0
999,3,"enp0s10",1658438517.463022,"int",10,"10.0.0.11","10.0.1.11",1440,940748,632,0,0,3123,1,0,93,2
999,3,"enp0s10",1658438517.463022,"int",10,"10.0.0.11","10.0.1.11",2155,408492,272,272,0,1797,1,0,45,3
200,3,"enp0s10",1658438518.461666,23520,9,23386,0,20835675,0
999,3,"enp0s10",1658438518.463118,"int",11,"10.0.0.12","10.0.1.12",7736,1049010,695,0,0,3712,0,0,0,0
999,3,"enp0s10",1658438518.463118,"int",11,"10.0.0.12","10.0.1.12",19187,163080,108,0,0,856,0,0,0,0
999,3,"enp0s10",1658438518.463118,"int",11,"10.0.0.11","10.0.1.11",1456,998494,669,0,0,6188,1,0,83,2
999,3,"enp0s10",1658438518.463118,"int",11,"10.0.0.11","10.0.1.11",2663,368220,246,246,0,3066,1,0,34,3
999,3,"enp0s10",1658438519.463315,"int",12,"10.0.0.12","10.0.1.12",7438,776140,514,0,0,2014,0,0,0,0
999,3,"enp0s10",1658438519.463315,"int",12,"10.0.0.12","10.0.1.12",10842,185730,123,0,0,596,0,0,0,0
999,3,"enp0s10",1658438519.463315,"int",12,"10.0.0.11","10.0.1.11",1801,829104,554,0,0,4271,1,0,77,2
999,3,"enp0s10",1658438519.463315,"int",12,"10.0.0.11","10.0.1.11",2457,486468,324,324,0,3159,1,0,58,3
999,3,"enp0s10",1658438520.463331,"int",13,"10.0.0.12","10.0.1.12",7357,516420,342,0,0,916,0,0,0,0
999,3,"enp0s10",1658438520.463331,"int",13,"10.0.0.12","10.0.1.12",8613,217440,144,0,0,501,0,0,0,0
999,3,"enp0s10",1658438520.463331,"int",13,"10.0.0.11","10.0.1.11",1577,903432,602,0,0,3055,1,0,102,2
999,3,"enp0s10",1658438520.463331,"int",13,"10.0.0.11","10.0.1.11",1941,495094,329,329,0,1997,1,0,65,3
999,3,"enp0s10",1658438521.463495,"int",14,"10.0.0.12","10.0.1.12",7152,599470,397,0,0,1738,0,0,0,0
999,3,"enp0s10",1658438521.463495,"int",14,"10.0.0.12","10.0.1.12",14355,241600,160,0,0,878,0,0,0,0
999,3,"enp0s10",1658438521.463495,"int",14,"10.0.0.11","10.0.1.11",1726,883578,587,0,0,4330,1,0,94,2
999,3,"enp0s10",1658438521.463495,"int",14,"10.0.0.11","10.0.1.11",2506,483324,322,322,0,3126,1,0,58,3
999,3,"enp0s10",1658438522.463633,"int",15,"10.0.0.12","10.0.1.12",7212,587390,389,0,0,1889,0,0,0,0
999,3,"enp0s10",1658438522.463633,"int",15,"10.0.0.12","10.0.1.12",17046,286900,190,0,0,961,0,0,0,0
999,3,"enp0s10",1658438522.463633,"int",15,"10.0.0.11","10.0.1.11",1667,779928,520,0,0,3708,1,0,100,2
999,3,"enp0s10",1658438522.463633,"int",15,"10.0.0.11","10.0.1.11",1832,548786,365,365,0,2957,1,0,79,3
200,3,"enp0s10",1658438523.461824,35890,9,35742,0,31862759,0
999,3,"enp0s10",1658438523.463741,"int",16,"10.0.0.12","10.0.1.12",7977,493770,327,0,0,1817,0,0,0,0
