1,3,"enp0s10",1658437306.817855,"1.5.5 (417daa7 - Jul 15 2022 20:33:42)","1.7.3 (92ce3808)"
999,3,"enp0s10",1658437308.030122,"int",2,"10.0.0.12","10.0.1.11",4546,410458,289,0,0,2939,0,0,0,0
999,3,"enp0s10",1658437309.030130,"int",3,"10.0.0.12","10.0.1.12",2498,115372,86,0,0,452,0,0,0,0
999,3,"enp0s10",1658437309.030130,"int",3,"10.0.0.12","10.0.1.12",5460,23309,20,0,0,199,0,0,0,0
999,3,"enp0s10",1658437309.030130,"int",3,"10.0.0.11","10.0.1.11",2613,157429,120,0,0,887,1,2,5,2
999,3,"enp0s10",1658437309.030130,"int",3,"10.0.0.11","10.0.1.11",7963,30586,21,21,0,618,1,0,0,3
999,3,"enp0s10",1658437309.030130,"int",3,"10.0.0.12","10.0.1.11",4156,122492,86,0,0,866,0,0,0,0
999,3,"enp0s10",1658437309.030130,"int",3,"10.0.0.12","10.0.1.11",8354,237312,166,0,0,1743,0,0,0,0
999,3,"enp0s10",1658437309.030130,"int",3,"10.0.0.12","10.0.1.11",12741,50532,36,0,0,390,0,0,0,0
999,3,"enp0s10",1658437310.030200,"int",4,"10.0.0.12","10.0.1.12",7406,594680,410,0,0,6121,0,0,0,0
999,3,"enp0s10",1658437310.030200,"int",4,"10.0.0.12","10.0.1.12",7969,71754,49,0,0,829,0,0,0,0
999,3,"enp0s10",1658437310.030200,"int",4,"10.0.0.11","10.0.1.11",2006,367592,256,0,0,5320,1,0,11,2
999,3,"enp0s10",1658437310.030200,"int",4,"10.0.0.11","10.0.1.11",4862,62332,42,42,0,951,1,0,3,3
999,3,"enp0s10",1658437310.030200,"int",4,"10.0.0.12","10.0.1.11",11331,387130,271,0,0,3130,0,0,0,0
999,3,"enp0s10",1658437310.030200,"int",4,"10.0.0.12","10.0.1.11",8752,23206,17,0,0,135,0,0,0,0
999,3,"enp0s10",1658437311.030296,"int",5,"10.0.0.12","10.0.1.12",7492,561044,384,0,0,5825,0,0,0,0
999,3,"enp0s10",1658437311.030296,"int",5,"10.0.0.12","10.0.1.12",8440,137468,94,0,0,1623,0,0,0,0
999,3,"enp0s10",1658437311.030296,"int",5,"10.0.0.11","10.0.1.11",2178,307920,216,0,0,4781,1,0,9,2
